year,metro,gdp_millions,unemployment_rate,employment_thousands,total_permits,interpolated,modis_red_mean,modis_red_std,modis_green_mean,modis_green_std,modis_blue_mean,modis_blue_std,modis_brightness_mean,modis_brightness_std,modis_ndvi_proxy_mean,modis_dark_frac,viirs_available,viirs_mean,viirs_std,viirs_median,viirs_p90,viirs_max,viirs_lit_frac,viirs_bright_frac,viirs_gini,modis_brightness_mean_delta,modis_ndvi_proxy_mean_delta,modis_dark_frac_delta,viirs_mean_delta,viirs_lit_frac_delta,viirs_bright_frac_delta,modis_brightness_mean_growth,viirs_mean_growth,viirs_mean_lag1,viirs_lit_frac_lag1,modis_brightness_mean_lag1,gdp_millions_growth,employment_thousands_growth,total_permits_growth,gdp_millions_lag1,employment_thousands_lag1,unemployment_rate_lag1,total_permits_lag1,gdp_per_employee,permits_per_1k_emp,split
2019,detroit,262684.0,4.2,2097.4,7813,False,0.4210873246192932,0.1710459291934967,0.43180137872695923,0.1655331552028656,0.45131054520606995,0.15082691609859467,0.4347330927848816,0.1621209979057312,0.017493797466158867,0.000377655029296875,True,0.3085964322090149,0.06822595000267029,0.3056930601596832,0.385519802570343,1.0,0.9999961853027344,0.006862640380859375,0.11520570651864248,-0.06183400750160217,0.022164082154631615,-0.024600982666015625,0.15282993018627167,0.003170013427734375,0.006145477294921875,-12.452296470291401,98.1147603635326,0.15576650202274323,0.996826171875,0.49656710028648376,0.43445230067020724,1.181919050605429,9.074410163339387,261547.7,2072.9,4.3,7163.0,125.24268141508534,3.7250882044435967,val
2021,detroit,263068.8,6.1,1975.1,8598,False,0.6521111726760864,0.23658087849617004,0.6548902988433838,0.22661751508712769,0.6698147654533386,0.20213042199611664,0.6589388251304626,0.22161997854709625,0.010910015553236008,0.017261505126953125,True,0.28490060567855835,0.118719182908535,0.30352723598480225,0.4275990128517151,1.0,0.8952980041503906,0.01373291015625,0.23658145596954827,0.16366532444953918,-0.005348166450858116,-0.00037384033203125,0.05471128225326538,0.0208587646484375,-0.010986328125,33.0454434215691,23.767949546548685,0.23018932342529297,0.8744392395019531,0.49527350068092346,0.14648779522163924,-5.831028892915047,10.047356969153975,262684.0,2097.4,4.2,7813.0,133.192648473495,4.353197306465495,test
2022,detroit,270553.7,3.9,2035.5,7945,False,0.2858717441558838,0.35278376936912537,0.2914879620075226,0.35448944568634033,0.29575997591018677,0.3523795008659363,0.29103991389274597,0.35297825932502747,0.008657771162688732,0.5516853332519531,True,0.5081174373626709,0.0917578637599945,0.49969062209129333,0.6284034848213196,1.0,1.0,0.4986152648925781,0.1009215397989518,-0.3678989112377167,-0.0022522443905472755,0.534423828125,0.22321683168411255,0.10470199584960938,0.4848823547363281,-55.83202828652216,78.34901970547543,0.28490060567855835,0.8952980041503906,0.6589388251304626,2.84522527947062,3.0580730089615704,-7.594789485926956,263068.8,1975.1,6.1,8598.0,132.91756325227217,3.9032178825841317,test
2023,detroit,279459.2,3.6,2091.4,6734,False,0.44369831681251526,0.309856653213501,0.45857229828834534,0.30119821429252625,0.47921812534332275,0.28203725814819336,0.4604962468147278,0.2970733344554901,0.034717340022325516,0.18163299560546875,True,0.21643023192882538,0.07601457834243774,0.20637376606464386,0.3193069398403168,1.0,0.9938545227050781,0.00092315673828125,0.1958259415379633,0.1694563329219818,0.026059568859636784,-0.3700523376464844,-0.2916872054338455,-0.006145477294921875,-0.4976921081542969,58.2244306821881,-57.405470465217,0.5081174373626709,1.0,0.29103991389274597,3.291583149666777,2.746253991648251,-15.242290748898679,270553.7,2035.5,3.9,7945.0,133.62302763698958,3.219852730228555,test
2013,houston,445260.8,6.1,2984.9,51333,False,0.3168104887008667,0.1207534447312355,0.2677733898162842,0.10759084671735764,0.17715944349765778,0.11792338639497757,0.2539144456386566,0.1128389835357666,-0.07736588269472122,0.0628662109375,False,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,149.17109450902876,17.197561057321852,train
2014,houston,452983.4,5.0,3076.2,63749,False,0.2847493588924408,0.08569598942995071,0.23429402709007263,0.07757685333490372,0.15071646869182587,0.08216410130262375,0.2232532799243927,0.07902716100215912,-0.095692940056324,0.074737548828125,False,0.0,0.0,0.0,0.0,0.0,,,,-0.030661165714263916,-0.018327057361602783,0.011871337890625,0.0,,,-12.075392416978726,,0.0,,0.2539144456386566,1.734399255447605,3.0587289356427183,24.187170046558748,445260.8,2984.9,6.1,51333.0,147.25420973928874,20.723294974318968,train
2015,houston,477810.9,4.6,3104.3,56901,False,0.24427543580532074,0.08271390199661255,0.20629864931106567,0.05889689549803734,0.13322794437408447,0.06021564453840256,0.1946006566286087,0.06532537937164307,-0.07024750113487244,0.21982574462890625,False,0.0,0.0,0.0,0.0,0.0,,,,-0.028652623295783997,0.02544543892145157,0.14508819580078125,0.0,,,-12.834133189661333,,0.0,,0.2232532799243927,5.480885171509597,0.9134646641961064,-10.74212928830256,452983.4,3076.2,5.0,63749.0,153.91904777244469,18.329736172406015,train
2016,houston,467700.0,5.2,3168.7,44732,False,0.2961452901363373,0.08253530412912369,0.2496933937072754,0.06643761694431305,0.16109009087085724,0.07090449333190918,0.2356429398059845,0.07029804587364197,-0.08072416484355927,0.033039093017578125,False,0.0,0.0,0.0,0.0,0.0,,,,0.04104228317737579,-0.010476663708686829,-0.18678665161132812,0.0,,,21.09051628520664,,0.0,,0.1946006566286087,-2.116088184677245,2.0745417646490294,-21.386267376671764,477810.9,3104.3,4.6,56901.0,147.59996212957995,14.116830245842145,train
2017,houston,470995.6,5.0,3206.3,42395,False,0.439728319644928,0.0736546590924263,0.36338910460472107,0.05740664154291153,0.257313072681427,0.05525781586766243,0.3534768223762512,0.06050065532326698,-0.09332417696714401,3.4332275390625e-05,True,0.2880076467990875,0.17352676391601562,0.2360767275094986,0.510519802570343,1.0,0.9785919189453125,0.104522705078125,0.2919962632056894,0.11783388257026672,-0.012600012123584747,-0.0330047607421875,0.2880076467990875,,,50.00526757444321,inf,0.0,,0.2356429398059845,0.7046397263202886,1.1866064947770427,-5.224447822587852,467700.0,3168.7,5.2,44732.0,146.89692168543178,13.222405888407197,train
2018,houston,491516.1,4.3,3274.3,57288,False,0.20874720811843872,0.08258035778999329,0.18824781477451324,0.05520682781934738,0.09631238132715225,0.04941945895552635,0.16443581879138947,0.06044408679008484,-0.03254907950758934,0.4851570129394531,True,0.1807798147201538,0.16958968341350555,0.09653465449810028,0.46503713726997375,1.0,0.47769927978515625,0.08478164672851562,0.4422583066784638,-0.18904100358486176,0.06077509745955467,0.4851226806640625,-0.10722783207893372,-0.5008926391601562,-0.019741058349609375,-53.480452357252695,-37.23089760659558,0.2880076467990875,0.9785919189453125,0.3534768223762512,4.356834755993466,2.1208246265165487,35.1291425875693,470995.6,3206.3,5.0,42395.0,150.11333720184464,17.496258742326603,train
2019,houston,487279.3,3.8,3338.2,63672,False,0.3264760673046112,0.10153241455554962,0.2699001431465149,0.09654279798269272,0.19064906239509583,0.10289134830236435,0.2623417377471924,0.09820308536291122,-0.09497838467359543,0.02938079833984375,True,0.5763656497001648,0.161788210272789,0.5507425665855408,0.8035272359848022,1.0,1.0,0.6427993774414062,0.15533465554661752,0.09790591895580292,-0.06242930516600609,-0.4557762145996094,0.395585834980011,0.5223007202148438,0.5580177307128906,59.540506244573564,218.82190530639485,0.1807798147201538,0.47769927978515625,0.16443581879138947,-0.8619860061552354,1.951562165959131,11.143695014662747,491516.1,3274.3,4.3,57288.0,145.9706728176862,19.07375232161045,val
2021,houston,516658.2,6.2,3292.3,69263,False,0.3543841540813446,0.17423957586288452,0.34953898191452026,0.17425307631492615,0.2771744430065155,0.19919444620609283,0.32703253626823425,0.1811617910861969,-0.003957332111895084,0.043834686279296875,True,0.29847291111946106,0.10535884648561478,0.279084175825119,0.4096534550189972,1.0,1.0,0.037296295166015625,0.17320471826723827,0.11077715456485748,0.07925868686288595,-0.011234283447265625,0.16535702347755432,0.5660400390625,0.01619720458984375,51.2251550422931,124.22035145975889,0.13311588764190674,0.4339599609375,0.21625538170337677,6.029170539360074,-1.3749925109340255,8.780939816559874,487279.3,3338.2,3.8,63672.0,156.9292591805121,21.037876256720224,test
2022,houston,531329.6,4.2,3449.8,75633,False,0.2699289917945862,0.13742925226688385,0.31829676032066345,0.12491840124130249,0.21711118519306183,0.14466151595115662,0.2684456408023834,0.13489776849746704,0.1005711629986763,0.030307769775390625,True,0.43398717045783997,0.26435068249702454,0.3326113820075989,0.8499380946159363,1.0,0.9775772094726562,0.3497428894042969,0.3390272119370028,-0.05858689546585083,0.10452849511057138,-0.01352691650390625,0.1355142593383789,-0.02242279052734375,0.31244659423828125,-17.914699293955717,45.40253211928522,0.29847291111946106,1.0,0.32703253626823425,2.8396723404370494,4.783889681985243,9.196829476055047,516658.2,3292.3,6.2,69263.0,154.01750826134847,21.923879645196823,test
