family,model,val_mae,test_mae
ft,euclidean|k=5|inverse,0.9888525195927215,2.787727689328555
ft,euclidean|k=5|inverse_sq,0.9807654874811573,2.820032079987496
ft,euclidean|k=5|softmax@0.05,1.1426716057459287,3.1525866631446204
ft,euclidean|k=5|softmax@0.1,1.041134746137762,3.1451161110828063
ft,euclidean|k=5|softmax@0.2,0.958340879753168,3.0959757529893586
ft,euclidean|k=5|softmax@0.5,0.9371006344827874,2.9579442823600473
ft,euclidean|k=5|softmax@1.0,0.9602819978053139,2.8583825040747883
ft,euclidean|k=8|uniform,0.9631693581090095,2.7333398793148707
ft,euclidean|k=8|inverse,0.956138010025814,2.7526963864674063
ft,euclidean|k=8|inverse_sq,0.9493397376876072,2.7775236517311215
ft,euclidean|k=8|softmax@0.05,1.1408817163426261,3.154529638100406
ft,euclidean|k=8|softmax@0.1,1.0249397564960778,3.152083945048987
ft,euclidean|k=8|softmax@0.2,0.9281103316453586,3.085588062524925
ft,euclidean|k=8|softmax@0.5,0.9201251794019123,2.9151927345614377
ft,euclidean|k=8|softmax@1.0,0.9360291020510935,2.811090650006669
ft,manhattan|k=1|uniform,1.070864268127367,3.2088375639064277
ft,manhattan|k=2|uniform,0.8448824157076127,2.9766215648547147
ft,manhattan|k=2|inverse,0.8445925668614497,2.9889827273586085
ft,manhattan|k=2|inverse_sq,0.8443009114903371,3.0011989511978885
ft,manhattan|k=2|softmax@0.05,1.0698883321946597,3.1767754432429274
ft,manhattan|k=2|softmax@0.1,1.0689226327420382,3.1850563472798448
ft,manhattan|k=2|softmax@0.2,1.067249161429077,3.1857057551021946
ft,manhattan|k=2|softmax@0.5,1.044679663446837,3.172057218083139
ft,manhattan|k=2|softmax@1.0,0.9776388704373907,3.149997207257705
ft,manhattan|k=3|uniform,0.8574228488671503,2.8510572910237264
ft,manhattan|k=3|inverse,0.8534064186689972,2.8712752181783534
ft,manhattan|k=3|inverse_sq,0.8493716702630084,2.891610756791691
ft,manhattan|k=3|softmax@0.05,1.0698883312162362,3.110246486831009
ft,manhattan|k=3|softmax@0.1,1.0689046770488042,3.1186256347009325
ft,manhattan|k=3|softmax@0.2,1.0648684776327697,3.122884735364844
ft,manhattan|k=3|softmax@0.5,1.0141730750907525,3.120800809747598
ft,manhattan|k=3|softmax@1.0,0.9505048902684958,3.094907767070752
ft,manhattan|k=5|uniform,0.9388042099178154,2.7860872466792395
ft,manhattan|k=5|inverse,0.9281935741843632,2.8083141892554258
ft,manhattan|k=5|inverse_sq,0.9175591628628599,2.833244014453534
ft,manhattan|k=5|softmax@0.05,1.0698883312162362,3.110193013792884
ft,manhattan|k=5|softmax@0.1,1.0689046722374642,3.117417323014244
ft,manhattan|k=5|softmax@0.2,1.0648311278541658,3.117576582843999
ft,manhattan|k=5|softmax@0.5,1.0090338776956018,3.113853778818052
ft,manhattan|k=5|softmax@1.0,0.9239847377614756,3.0932907789707413
ft,manhattan|k=8|uniform,0.8835861047339509,2.7232638196848526
ft,manhattan|k=8|inverse,0.8771891344792496,2.7406332053245497
ft,manhattan|k=8|inverse_sq,0.8706946392719453,2.762762062416823
ft,manhattan|k=8|softmax@0.05,1.0698883312162362,3.11019301379368
ft,manhattan|k=8|softmax@0.1,1.0689046722374775,3.1174174191584973
ft,manhattan|k=8|softmax@0.2,1.064831177412669,3.1176188914854404
ft,manhattan|k=8|softmax@0.5,1.0094713479289366,3.1126335129373426
ft,manhattan|k=8|softmax@1.0,0.927387609171337,3.0907854722593764
ft,scaled_euclidean|k=1|uniform,1.1237620763572171,3.4303446086693263
ft,scaled_euclidean|k=2|uniform,0.9296794064673873,3.1322512857838425
ft,scaled_euclidean|k=2|inverse,0.9289403090871042,3.1462384397556074
ft,scaled_euclidean|k=2|inverse_sq,0.9281995818211443,3.159719096844899
ft,scaled_euclidean|k=2|softmax@0.05,1.1139889836236243,3.3606850864812983
ft,scaled_euclidean|k=2|softmax@0.1,1.0462465762004878,3.373999510847343
ft,scaled_euclidean|k=2|softmax@0.2,0.9720159844189047,3.3648784866177257
ft,scaled_euclidean|k=2|softmax@0.5,0.9649293909748936,3.3107929229859243
ft,scaled_euclidean|k=2|softmax@1.0,0.9531369808470739,3.2745973595696825
ft,scaled_euclidean|k=3|uniform,0.8823547817999461,3.0040423087678496
ft,scaled_euclidean|k=3|inverse,0.879077530265375,3.0284240162431932
ft,scaled_euclidean|k=3|inverse_sq,0.8760060591308215,3.0527199386620785
ft,scaled_euclidean|k=3|softmax@0.05,1.1118366781062923,3.3591482373311874
ft,scaled_euclidean|k=3|softmax@0.1,1.0313091569787753,3.3609953537515347
ft,scaled_euclidean|k=3|softmax@0.2,0.9407323470661367,3.3340557291662947
ft,scaled_euclidean|k=3|softmax@0.5,0.9125810267702005,3.249602579710473
ft,scaled_euclidean|k=3|softmax@1.0,0.8757898375901029,3.1921551560315296
ft,scaled_euclidean|k=5|uniform,0.9939396844278239,2.7552981021993865
ft,scaled_euclidean|k=5|inverse,0.9879057037660921,2.7875071711368977
ft,scaled_euclidean|k=5|inverse_sq,0.981988841009465,2.8219298509058905
ft,scaled_euclidean|k=5|softmax@0.05,1.1117317486422975,3.3595852231457504
ft,scaled_euclidean|k=5|softmax@0.1,1.0291677445362903,3.3625281604807533
