metro,year,kl,recon_img_err,recon_econ_err,anomaly_score,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15
orlando,2014,0.08360663056373596,0.5799169540405273,0.7868714332580566,1.4503949880599976,0.023814663,-0.058749884,0.026109561,-0.026870161,-0.21819371,0.019610979,-0.15228641,0.09372475,0.079887815,-0.057089936,0.08706703,0.03555944,0.06446272,-0.03824573,0.08018511,0.109966725
orlando,2015,0.08623027801513672,0.9663282632827759,0.4773772954940796,1.5299358367919922,0.04800892,-0.047933947,-0.021498248,0.027903743,-0.18273938,0.012709681,-0.16356182,0.13871707,0.015610498,-0.07910699,0.100155085,0.01628106,0.06542039,-0.048697695,0.11176622,0.08004002
orlando,2016,0.09709256887435913,0.4981790781021118,3.0075953006744385,3.6028671264648438,0.06102738,-0.07504066,0.017647624,0.016070671,-0.21504232,0.014692139,-0.19055757,0.11399981,0.06793769,-0.07416158,0.116872005,0.032852203,0.108783305,-0.03175277,0.032396182,0.09719835
orlando,2017,0.08445608615875244,0.4816970229148865,0.4829162657260895,1.0490694046020508,0.045442354,-0.047560807,-0.008449897,0.0067009106,-0.19207953,0.031449255,-0.15673128,0.13236628,0.034742713,-0.066146344,0.10469711,0.032172576,0.05218666,-0.05663376,0.09090406,0.098414645
orlando,2018,0.08713692426681519,0.4145093262195587,0.4806903600692749,0.9823365807533264,0.051530246,-0.035245284,-0.015500687,0.00014752895,-0.20386356,0.040148146,-0.17027044,0.11081928,0.045307618,-0.06618324,0.103579454,0.032701552,0.030167378,-0.043350004,0.08904599,0.10352519
orlando,2019,0.0847146213054657,0.82032310962677,0.49082183837890625,1.3958595991134644,0.042282213,-0.03813844,0.00090869516,-0.010404199,-0.21323416,0.03605818,-0.15304919,0.104771614,0.04912075,-0.049419697,0.10005258,0.034001,0.028993625,-0.042987507,0.102078944,0.11145757
orlando,2021,0.1275966465473175,0.4471920430660248,4.076587200164795,4.651376247406006,0.1335066,-0.067949966,0.030529492,-0.00065190345,-0.23646241,-0.057719402,-0.2023589,0.16347626,0.08453721,-0.06489907,0.10879983,-0.029376652,0.07611251,0.038105287,0.057980597,0.13424894
orlando,2022,0.11392861604690552,0.606181263923645,6.183972358703613,6.904082298278809,0.059965782,-0.10868184,0.019747376,0.015779324,-0.21184786,-0.009696066,-0.19705006,0.15142363,0.090857804,-0.06560746,0.10732901,-0.0059172814,0.118255876,-0.06488992,0.033652157,0.1139092
orlando,2023,0.0851452648639679,0.39781710505485535,0.6732441782951355,1.156206488609314,0.034846872,-0.050348543,-0.0034610853,0.0022412091,-0.19661704,0.03173256,-0.1756918,0.0946112,0.034308225,-0.064925626,0.09001847,-0.012136475,0.051662333,-0.086513095,0.07492746,0.0825747
phoenix,2013,0.09336748719215393,1.497705340385437,1.3573760986328125,2.94844913482666,0.073926024,-0.031891376,-0.029280018,0.046607357,-0.19723253,0.010884885,-0.1473846,0.14570577,0.062422562,-0.051728677,0.13903508,0.04804673,0.052323617,0.0023800656,0.118101805,0.08740495
phoenix,2014,0.07993194460868835,0.6435117721557617,0.493671178817749,1.2171149253845215,0.03526964,-0.049188547,-0.018096693,0.035212904,-0.1876156,0.0077720173,-0.14114892,0.1393137,0.02671377,-0.048485268,0.11570191,0.04304023,0.048696022,-0.042417485,0.12879913,0.09036742
phoenix,2015,0.07841482758522034,1.607175588607788,0.3768492043018341,2.0624396800994873,0.041158684,-0.031358927,0.018943936,0.0050711036,-0.21019953,0.01757636,-0.1646049,0.08243607,0.01953089,-0.046266682,0.10933547,0.04148514,0.06231597,-0.06100987,0.09069102,0.07591577
phoenix,2016,0.08018696308135986,1.5139904022216797,0.4868101179599762,2.0809874534606934,0.04380963,-0.045269836,-0.00393492,0.005844876,-0.20753396,0.05263921,-0.15350631,0.07353105,0.03903564,-0.046195414,0.11657802,0.026532395,0.058953434,-0.07638824,0.044771038,0.08269477
phoenix,2017,0.08485487103462219,1.8344255685806274,0.3869144320487976,2.30619478225708,0.035394754,-0.0068923365,0.02845309,0.0102267265,-0.22258243,0.0042412505,-0.1751006,0.050080933,0.02222426,-0.04929488,0.08813863,0.05082953,0.0099419225,-0.04539921,0.14425042,0.100084916
phoenix,2018,0.0829048752784729,1.6025159358978271,0.4646434187889099,2.15006422996521,0.041835118,-0.014444842,0.02689784,0.00696104,-0.21159121,0.001766324,-0.17824352,0.07346017,0.015644051,-0.05141014,0.1033178,0.036836155,0.036091596,-0.057435844,0.12668756,0.08146378
phoenix,2019,0.08403435349464417,1.4885321855545044,0.5005072951316833,2.0730738639831543,0.035071786,-0.025261832,0.02399616,0.0059166104,-0.21849528,0.00080829114,-0.18498667,0.075588964,0.0051730657,-0.050430894,0.11078741,0.02956401,0.05821842,-0.053978823,0.11134733,0.07539189
phoenix,2021,0.11388865113258362,0.741722583770752,3.175114393234253,4.030725479125977,0.05859285,-0.050727062,0.02052559,0.010064699,-0.21919116,-0.050585404,-0.26898223,0.13568193,0.0073296675,-0.05573598,0.0744589,-0.027527848,0.09003575,-0.027987882,0.080336325,0.1107049
phoenix,2022,0.08461350202560425,0.8619230389595032,0.8420848846435547,1.788621425628662,0.012624308,-0.028889384,0.019586086,0.020567127,-0.21003327,-0.006607376,-0.18734382,0.06994811,-0.024419688,-0.04292007,0.10496816,0.0016534207,0.07395792,-0.07032269,0.11690816,0.05636619
phoenix,2023,0.08862215280532837,2.4449806213378906,0.619714081287384,3.1533167362213135,0.030695893,-0.024963045,0.021771662,0.027007848,-0.22822395,-0.012135394,-0.18983033,0.056856263,-0.011595525,-0.057592377,0.10118805,0.013486905,0.06477809,-0.040971488,0.13155408,0.06649873
raleigh,2013,0.08956462144851685,0.3638894855976105,1.5910298824310303,2.0444839000701904,0.057459764,-0.019782411,-0.009329744,0.008087173,-0.19778655,0.01556769,-0.13712971,0.13752799,0.076919965,-0.045011528,0.11854659,0.04227507,0.057148878,0.008770093,0.11690608,0.0888228
raleigh,2014,0.07904073596000671,0.49465930461883545,0.33696505427360535,0.9106651544570923,0.02727706,-0.039789647,0.029475577,-0.03833794,-0.21390536,0.012013067,-0.1438357,0.080233686,0.046191387,-0.042333104,0.07297589,-0.00055357284,0.054381754,-0.06997801,0.09689164,0.09280023
raleigh,2015,0.08182799816131592,0.4543262720108032,0.47018834948539734,1.0063426494598389,0.05577245,-0.027640074,0.028322935,-0.025798678,-0.20551583,0.0014546737,-0.14929411,0.11979459,0.05273187,-0.04317834,0.07889373,-0.003761167,0.047851387,-0.05179147,0.10121829,0.10019295
raleigh,2016,0.08279144763946533,0.573754608631134,1.2920479774475098,1.9485939741134644,0.056624178,-0.039037354,0.02445113,0.0043799207,-0.21701913,0.005093947,-0.17071626,0.079356715,0.04826615,-0.060502883,0.099620506,0.004126077,0.088782,-0.023384277,0.0697461,0.06618051
raleigh,2017,0.08577218651771545,0.4662424623966217,0.6993969082832336,1.2514115571975708,0.050090354,-0.032452907,0.009315513,-0.019438334,-0.21372488,0.008336898,-0.17041051,0.10406359,0.049558684,-0.06527918,0.08644231,0.02131624,0.06252311,-0.042747844,0.104283765,0.08524379
raleigh,2018,0.08506470918655396,0.6126025915145874,0.6226649284362793,1.3203322887420654,0.06432098,-0.033729337,0.028593913,-0.025522828,-0.21665463,-0.008945644,-0.1663925,0.109809466,0.045808975,-0.04810375,0.07413641,-0.007642326,0.06884208,-0.043274786,0.08486719,0.10196188
raleigh,2019,0.08930450677871704,0.7519654035568237,0.6571857929229736,1.4984557628631592,0.06953106,-0.03332995,0.040680557,-0.032313563,-0.23256221,-0.026169956,-0.17098348,0.10587314,0.046586305,-0.050785284,0.07840517,0.0030846582,0.075912625,-0.03540263,0.099160835,0.10014686
raleigh,2021,0.1280219852924347,0.4858798384666443,2.372666358947754,2.9865682125091553,0.10831035,-0.065799624,0.048486106,-0.026204944,-0.23487869,-0.059585102,-0.24356319,0.14119278,0.059345227,-0.07604638,0.05673322,-0.04621972,0.10298341,0.009586781,0.046413153,0.12796417
raleigh,2022,0.08671706914901733,0.48082149028778076,3.1694254875183105,3.736964225769043,0.046186425,-0.052523468,0.06293567,-0.014980644,-0.23669174,-0.0132557005,-0.17017472,0.066531554,0.056022465,-0.032133795,0.090193376,-0.006787307,0.09172719,-0.04039145,0.053398356,0.09311792
raleigh,2023,0.09221714735031128,0.3579241633415222,0.9148750305175781,1.3650164604187012,0.051834624,-0.05325144,0.04473672,-0.030450359,-0.23235658,-0.024456032,-0.1808385,0.07549098,0.034664445,-0.055272996,0.06872599,-0.032448336,0.08319507,-0.060131803,0.07968371,0.090031035
san_antonio,2013,0.09874442219734192,0.8587820529937744,1.6415390968322754,2.5990655422210693,0.08182671,-0.051313847,-0.032798246,0.035371564,-0.19073017,0.026106987,-0.14269617,0.16174397,0.080033764,-0.06310006,0.1447961,0.044779763,0.034876246,-0.00901714,0.10226865,0.1022328
san_antonio,2014,0.08065563440322876,0.9592379331588745,0.391598105430603,1.4314916133880615,0.05108926,-0.040321566,-0.030357964,0.015827104,-0.19548516,0.035320513,-0.15080312,0.111496,0.020268932,-0.06586501,0.101154745,0.03465976,0.026627705,-0.058193564,0.10421344,0.09993392
san_antonio,2015,0.07944127917289734,0.44943374395370483,0.44438886642456055,0.9732638597488403,0.0012687016,-0.036101256,0.01327417,-0.030259304,-0.22003245,0.008263245,-0.13308088,0.071826324,0.021416524,-0.029678438,0.09277615,0.027391091,0.05835689,-0.070258066,0.11927423,0.09105157
san_antonio,2016,0.08830142021179199,0.433659166097641,1.0255405902862549,1.5475012063980103,0.028034117,-0.068892665,0.00844574,-0.010767192,-0.21549478,0.017237078,-0.14653823,0.098854735,0.051523894,-0.060586624,0.11059151,0.051628754,0.04950383,-0.065421954,0.108427316,0.09548831
san_antonio,2017,0.08959177136421204,0.5527527928352356,1.1035895347595215,1.745934009552002,0.030921876,-0.09012903,-0.009673178,-0.010743193,-0.2320783,0.03868161,-0.1132371,0.07415755,0.07262801,-0.04970295,0.08990122,0.03816437,0.026592545,-0.05600021,0.12832363,0.111087695
san_antonio,2018,0.0814845860004425,0.43794265389442444,0.4465324282646179,0.9659596681594849,0.015454235,-0.03743758,-0.012145534,-0.030016579,-0.2214963,0.020457175,-0.12945552,0.07270855,0.03032733,-0.040771343,0.08606265,0.03555742,0.04307202,-0.057551406,0.13365114,0.096775204
san_antonio,2019,0.08216878771781921,0.8915811777114868,0.5032957196235657,1.4770457744598389,0.07293372,-0.055109844,-0.018711567,0.015181832,-0.21502048,0.02348363,-0.14362498,0.09943584,0.025047649,-0.059070583,0.096247025,0.031528436,0.028976928,-0.047381487,0.11231952,0.1054904
san_antonio,2021,0.08557882905006409,0.6027176380157471,0.9348427057266235,1.6231391429901123,0.07502418,-0.024696894,-0.018223204,0.008062296,-0.20280069,0.0029713437,-0.15029415,0.12740617,0.037884876,-0.06072285,0.10214831,0.013135084,0.04798102,-0.026278287,0.12007724,0.087622344
san_antonio,2022,0.09724077582359314,0.600028932094574,1.6390604972839355,2.3363301753997803,0.013337913,-0.06337707,0.042677633,-0.041338764,-0.2282817,-0.024587423,-0.19138339,0.064080685,0.03192433,-0.051297363,0.05346982,-0.033165142,0.09347329,-0.094498605,0.08671308,0.08676864
san_antonio,2023,0.08160758018493652,0.6153687238693237,0.3435189425945282,1.0404952764511108,0.04240849,-0.032747094,-0.011538088,0.0108409,-0.19419466,0.011086278,-0.16199932,0.115551844,0.009810268,-0.054950684,0.09576033,0.009428421,0.042393725,-0.076382816,0.12059658,0.08408047
tampa,2013,0.09848275780677795,0.42891818284988403,2.0669546127319336,2.594355583190918,0.079354756,-0.04399337,-0.028404228,0.037466716,-0.18707187,0.02007639,-0.14431088,0.15206802,0.09083672,-0.06444177,0.14098619,0.023596378,0.05923596,0.012177944,0.08718577,0.083465576
tampa,2014,0.08175131678581238,0.5990808606147766,0.7684816122055054,1.4493138790130615,0.018375717,-0.06482663,0.0011778995,-0.018977977,-0.21466272,0.034403436,-0.13169196,0.08600497,0.085338205,-0.050630227,0.09769531,0.02138362,0.04695403,-0.037649103,0.08587532,0.10696994
tampa,2015,0.08011436462402344,0.5389600992202759,0.41940999031066895,1.0384844541549683,0.032461233,-0.04037744,-0.013919249,-8.184463e-05,-0.20447353,0.039138515,-0.14688689,0.09717617,0.04824202,-0.060505725,0.10541454,0.035894617,0.05184564,-0.023982484,0.083898515,0.09612727
tampa,2016,0.08678880333900452,0.6307737827301025,0.3977542519569397,1.1153167486190796,0.04695518,-0.048495576,-0.005802162,-0.01026427,-0.20446955,0.03820777,-0.15919705,0.1147146,0.04706577,-0.076228485,0.09692624,0.05452516,0.041318327,-0.036570553,0.08486916,0.108738765
tampa,2017,0.09497901797294617,0.6309446692466736,0.46507328748703003,1.1909970045089722,0.061144717,-0.0392078,-0.0069306865,-0.0077594295,-0.22173513,0.017622136,-0.17093328,0.11366465,0.056557793,-0.07476027,0.10334801,0.05380678,0.037702225,-0.0018058419,0.10675476,0.112501994
tampa,2018,0.0881231427192688,0.47818702459335327,0.41314828395843506,0.9794584512710571,0.050109435,-0.020127399,-0.009985544,-0.006720759,-0.21235567,0.025659226,-0.16370168,0.108198166,0.044756863,-0.058950953,0.104107715,0.037485696,0.03463857,-0.021957476,0.11474043,0.09736326
tampa,2019,0.08320122957229614,0.904356837272644,0.4239450991153717,1.4115030765533447,0.03918364,-0.038232118,-0.00021727383,-0.012966596,-0.22586846,0.032388814,-0.15598436,0.078734145,0.03306687,-0.04851676,0.088519454,0.025112452,0.03259328,-0.032568254,0.106931254,0.10940942
tampa,2021,0.10445448756217957,0.6371727585792542,1.6700031757354736,2.411630392074585,0.048381213,-0.052171383,0.03272385,-0.01982563,-0.21967025,-0.024847724,-0.2199071,0.11970003,0.04913672,-0.055066615,0.0604563,-0.032173827,0.09005437,-0.031231854,0.06969065,0.11294447
tampa,2022,0.09138527512550354,0.5180677175521851,1.7686153650283813,2.378068447113037,0.04804582,-0.05199794,0.028235234,0.0036769956,-0.20236024,-0.0030295923,-0.19842891,0.11356196,0.04008268,-0.065456174,0.097056806,-0.009574419,0.08027359,-0.078581594,0.079811774,0.074710965
tampa,2023,0.08275052905082703,0.6002760529518127,0.4703311026096344,1.153357744216919,0.030839484,-0.027303007,0.0029402599,-0.0040151924,-0.21094838,0.012836162,-0.18047696,0.088675395,0.025900725,-0.055260587,0.086836845,0.0035089022,0.05552019,-0.04472853,0.10192059,0.08610549
